engine_id,cycle,timestamp,temperature,vibration,pressure,rpm,failure_within_30_cycles
1,27,2026-01-01 04:20:00,553.6480505982936,0.18921598804920398,117.39600234033058,2977.5669033734234,0
1,28,2026-01-01 04:30:00,556.4760598076583,0.182067434051116,117.41389196185769,2961.9763796557604,0
1,29,2026-01-01 04:40:00,555.6089983398538,0.21824855674427862,117.95524270639717,2978.6687598023423,0
1,30,2026-01-01 04:50:00,557.4419799489513,0.24320744870124192,117.95276287900583,2975.958578685234,0
1,31,2026-01-01 05:00:00,557.0188309589462,0.18842601151046165,120.29213515415509,2981.1307351999176,0
1,32,2026-01-01 05:10:00,559.1238478447407,0.24386893340947283,117.79618768042795,2958.5906064761502,0
1,33,2026-01-01 05:20:00,554.4090625477348,0.9779574290365062,116.45682551174392,2964.823136184255,0
1,34,2026-01-01 05:30:00,561.7290154671061,0.20516346196760443,113.79622819304657,2977.5854231262574,0
1,35,2026-01-01 05:40:00,567.0365965832209,0.2056568641828468,114.16889711698259,2987.770679309139,0
1,36,2026-01-01 05:50:00,562.5311954159408,0.1553243867513766,117.88866317796146,2982.6656256995043,0
1,37,2026-01-01 06:00:00,559.8548099757859,0.14429300286333113,118.85017539617674,2968.52364074685,0
1,38,2026-01-01 06:10:00,562.0927969290005,0.21390075014665003,119.72362597173692,2959.0979144201883,0
1,39,2026-01-01 06:20:00,556.6688765680898,0.17611814379657773,114.89670003001387,2971.5821702586427,0
1,40,2026-01-01 06:30:00,555.1948687406049,0.21190467977246116,115.8563595269282,2948.2700274184986,0
1,41,2026-01-01 06:40:00,,0.1953178033811545,116.86035797990104,2951.501884488435,0
1,42,2026-01-01 06:50:00,558.8275639652874,0.1484580031138658,120.38209065994003,2985.51949786369,0
1,43,2026-01-01 07:00:00,556.6505734427226,0.2376629579052972,116.4286179640521,2968.019467476947,0
1,44,2026-01-01 07:10:00,558.2974527211957,0.21024177958379994,119.213022947035,2955.8920713690964,0
1,45,2026-01-01 07:20:00,557.7961883898228,0.2335626385294095,116.36204525332843,2972.658074743917,0
1,46,2026-01-01 07:30:00,561.8397507362819,0.19824087996780687,118.24019203031547,2978.6416410323295,0
1,47,2026-01-01 07:40:00,563.4314512570674,0.22426336455920287,117.89846356050748,2951.7834753003485,0
1,48,2026-01-01 07:50:00,,0.30384098629914136,116.08908234236436,2951.1579416367385,0
1,49,2026-01-01 08:00:00,564.8653174323152,0.25041690951232093,113.62774179276852,2948.395396272723,0
1,50,2026-01-01 08:10:00,564.6959326182534,0.2711863748244535,115.04192162137967,2970.2588597531058,0
1,51,2026-01-01 08:30:00,562.058060340736,0.2023762629161919,118.46980305495127,2969.5204887846253,0
1,52,2026-01-01 08:20:00,561.0577446106253,0.3528597503130362,117.1589652540873,2974.8216989906373,0
1,53,2026-01-01 08:40:00,558.652335711468,0.3352014018330808,114.44761647352813,2968.278215518451,0
1,54,2026-01-01 08:50:00,566.7243552919954,0.320248173278067,114.54190205976776,2927.781922178738,0
1,55,2026-01-01 09:00:00,563.1408367853593,0.3031866575407507,111.6763753394302,2955.595680283386,0
1,56,2026-01-01 09:10:00,562.6915020076427,0.2750463770203247,117.9384013408697,2934.621456526355,0
1,57,2026-01-01 09:20:00,,0.2966075966747913,116.73345308734314,2941.919544043937,0
1,58,2026-01-01 09:30:00,561.7252656843954,0.32540877852692973,114.59877253471187,2951.2881948216686,0
1,59,2026-01-01 09:40:00,567.1728945449842,0.2629879142919305,115.18479922508718,2960.378784842652,0
1,60,2026-01-01 09:50:00,565.8068112248101,0.2750728325028361,110.35440094042427,2933.5986758300846,0
1,61,2026-01-01 10:00:00,562.0522562268072,,113.63430581454433,2911.2065531445123,0
1,62,2026-01-01 10:10:00,565.1869534057994,0.27166226329307525,117.18822829830285,2947.9013327928274,0
1,63,2026-01-01 10:20:00,568.5818740266817,0.37394726167876896,116.39403397997951,2983.962966016172,0
1,64,2026-01-01 10:30:00,568.2983886016325,0.299164837516343,115.00394255059196,2940.3827210695886,0
1,65,2026-01-01 10:40:00,570.6465237531255,0.30493973626666676,114.22470712913896,2943.245167988342,0
1,66,2026-01-01 10:50:00,567.4233835349855,0.33556254784612494,115.75855671574625,2968.389912841577,0
1,67,2026-01-01 11:00:00,576.7743473244159,0.2636403909400268,113.51457785319617,2949.6275999489103,0
1,68,2026-01-01 11:10:00,564.1449049328642,0.3713017301656955,110.65956388385307,2943.142418317175,0
1,69,2026-01-01 11:20:00,565.958780962551,,113.8881542068401,2945.63727484158,0
1,70,2026-01-01 11:30:00,567.2207226547029,,114.61839335030375,2941.8752059499307,0
1,71,2026-01-01 11:40:00,563.3956823258832,0.4160876159678332,115.96911227567338,2920.141252638423,0
1,72,2026-01-01 11:50:00,571.0280273382061,0.302634735825673,110.7529675950301,2916.231913793226,0
1,73,2026-01-01 12:00:00,570.8597687425959,0.43521043100045576,113.30113871286393,2963.772034941532,0
1,74,2026-01-01 12:10:00,568.454791048435,0.3380652982372862,113.30795622640136,2937.3438856376933,0
1,75,2026-01-01 12:20:00,567.0431594787585,0.32201068296885516,111.16766193616213,2935.203089097259,0
1,76,2026-01-01 12:30:00,564.4098660118664,0.3697036744408391,114.25711450564769,2931.464264597168,0
1,77,2026-01-01 12:40:00,566.775871422746,0.46015082335454127,114.68810622896946,2943.6498006717056,0
1,78,2026-01-01 12:50:00,571.6233990446838,0.3906435164030279,112.52358775962853,2969.1300902829685,0
1,79,2026-01-01 13:00:00,569.0043997127657,0.36034750433674484,117.1267598028783,2938.0250358629705,0
1,80,2026-01-01 13:10:00,568.6088963803119,0.3521628028369894,112.2894567805128,2920.460465561083,0
1,81,2026-01-01 13:20:00,571.6424665415358,0.4061444555001407,111.94641206414353,2926.3967771868756,0
1,82,2026-01-01 13:30:00,573.8613002902879,0.3370187893583223,111.80003851953241,2943.578759162775,0
1,83,2026-01-01 13:40:00,571.4067097261909,0.3713569577443391,111.0319852788374,2917.8878252329487,0
1,84,2026-01-01 13:50:00,571.827516588142,0.49171415932670604,111.4565346488914,2938.5295536890453,0
1,85,2026-01-01 14:00:00,575.2481830857322,0.4896281500394758,109.61801010683882,2890.0508178433665,0
1,86,2026-01-01 14:10:00,571.9078753514777,0.43834661904973915,112.01472440742204,2920.5297069807903,0
1,87,2026-01-01 14:20:00,570.7019686148099,0.4317213838758643,112.42434027124196,2932.5160228541436,0
1,88,2026-01-01 14:30:00,573.8978295469959,0.45963256328985624,107.65538949505653,2941.2618279500166,0
1,89,2026-01-01 14:40:00,571.3571812751268,0.5582356794639493,111.92869766012316,2909.0488535951927,0
1,90,2026-01-01 14:50:00,571.2722134353365,0.4876177804619287,112.12846705851148,2897.900513685817,0
1,91,2026-01-01 15:00:00,576.4455102526839,0.5149906075514894,112.98497908635346,2915.646983576347,0
1,92,2026-01-01 15:10:00,571.9970701643186,0.47776446261864114,114.27667346006878,2901.792748032968,0
1,93,2026-01-01 15:20:00,565.1560188186355,0.4956396736922137,113.48171405406289,2915.554505247676,0
1,94,2026-01-01 15:30:00,574.4067195775227,,110.44988028973553,2916.806275528598,0
1,95,2026-01-01 15:40:00,572.4322351756458,0.5131677820021893,110.12938560023609,2896.234923769485,0
1,96,2026-01-01 15:50:00,572.9999927455074,0.4398080433157584,112.67282095779584,2927.2047081986243,0
1,97,2026-01-01 16:00:00,575.474831079048,0.5745832494652976,110.33085469196584,2911.895935245942,0
1,98,2026-01-01 16:10:00,573.8664581589247,0.5064941309270575,108.88090853633838,2929.5770637809364,0
1,99,2026-01-01 16:20:00,575.2580761587925,0.6233694053990904,115.99690227133158,2884.8126092408625,0
1,100,2026-01-01 16:30:00,568.7949336534515,0.5742872245984263,110.53877246524075,2896.3443273865705,0
1,101,2026-01-01 16:40:00,572.2813268121672,0.5576281277235418,109.8187748390428,2918.4682716739208,0
1,102,2026-01-01 16:50:00,579.5709922380773,0.5804176263690713,106.59916530188069,2897.8475955812673,0
1,103,2026-01-01 17:00:00,575.5520823930949,0.566639297546193,112.59783180906705,2906.482241372348,0
1,104,2026-01-01 17:10:00,570.8358397251895,0.5597359374272562,108.83075814266105,2908.076785105899,0
1,105,2026-01-01 17:20:00,572.8873768723837,0.5957905761582142,110.77547316333455,2909.5561601562895,0
1,106,2026-01-01 17:30:00,573.3758326220113,0.6312590246885045,112.5670805667525,2896.1348493504306,0
1,107,2026-01-01 17:40:00,576.9092529924004,0.5857303390063091,108.59689936864025,2907.653663092971,0
1,108,2026-01-01 17:50:00,575.5530008876377,0.5879535279637441,110.61200357766823,2892.792231161814,0
1,109,2026-01-01 18:00:00,575.1219006065027,0.6072343171880458,113.41221570436552,2913.7606158709805,0
1,110,2026-01-01 18:10:00,577.3598782116368,0.6682245175000904,105.3627489801957,2901.0397706469807,0
1,111,2026-01-01 18:20:00,579.0299473811735,0.6970156572230577,108.56683360990897,2904.204002392607,0
1,112,2026-01-01 18:30:00,577.0682179331867,0.6622431400374192,108.29036374623801,2939.543377733477,0
1,113,2026-01-01 18:40:00,576.3697950290934,0.6799434478131245,109.63723947863609,2883.503930418569,0
1,114,2026-01-01 18:50:00,577.0780467754445,0.6405105097098838,109.82707017895459,2920.055253372621,0
1,115,2026-01-01 19:00:00,579.6106231135543,0.7098557542041918,107.71172887775322,2858.4522710807237,0
1,116,2026-01-01 19:10:00,578.8176385556911,0.7060214354871297,108.43710966136513,2866.2829137121275,0
1,117,2026-01-01 19:20:00,581.3902883061745,0.6647925862706728,108.11100862263027,2877.9649844700457,0
1,118,2026-01-01 19:30:00,575.8876388421025,0.6310159522865638,108.86748228313492,2878.0276822556825,0
1,119,2026-01-01 19:40:00,577.2596270412453,0.6631044874254415,109.91710844848761,2897.8621568063368,0
1,120,2026-01-01 19:50:00,582.1536767113141,0.6946430199591652,111.21339343811232,2898.270285896229,0
1,121,2026-01-01 20:00:00,577.6773893981277,0.7774518219428004,111.41452939640774,2889.216355007564,0
1,122,2026-01-01 20:10:00,584.4835388695052,0.8027312830698359,110.52273813593033,2889.9065266311595,0
1,123,2026-01-01 20:20:00,584.7957264148721,0.7327581024774424,107.37912358423422,2899.187189646019,0
1,124,2026-01-01 20:30:00,585.0057065422437,0.74382349150253,109.03208219249446,2902.8850984958026,0
1,125,2026-01-01 20:40:00,578.435425610709,0.7804856786260663,113.6989350500787,2869.604677189293,0
1,126,2026-01-01 20:50:00,581.5566516965824,0.7804666301807002,110.89094383841326,2883.1904199618916,0
1,127,2026-01-01 21:00:00,,0.8272575092641552,107.89247154523638,2886.690959286139,0
1,128,2026-01-01 21:10:00,584.5926922449154,0.7792113609059463,111.84915923885573,2894.130568677688,0
1,129,2026-01-01 21:20:00,587.1916380654552,0.8483027055617268,107.8205467032781,2874.376843694627,0
1,130,2026-01-01 21:30:00,584.9412102358564,0.8110454581935704,107.17148335621114,2883.7445552942713,0
1,131,2026-01-01 21:40:00,582.5964938107011,0.8651302652657661,111.21135337461956,2884.648649545532,0
1,132,2026-01-01 21:50:00,581.7210616675134,0.8305658477030189,105.71219313268338,2872.7478655751793,0
1,133,2026-01-01 22:00:00,585.0135585404288,0.8273992309065519,104.41553876211522,2871.506211977301,0
1,134,2026-01-01 22:10:00,579.6462965170459,0.9390106385016299,110.03726528871763,2883.028147990527,0
1,135,2026-01-01 22:20:00,585.1725440087484,0.9158012935518692,108.12168020577387,2878.7078062356063,0
1,136,2026-01-01 22:30:00,581.0680819023487,0.8122640462433629,108.2326315095605,2887.2861683161714,0
1,137,2026-01-01 22:40:00,585.9224181285482,0.8769079124327717,107.16665708357698,2863.0961468146347,0
1,138,2026-01-01 22:50:00,583.8265801346042,0.9538881350879254,107.32411823760758,2872.7508268055753,0
1,139,2026-01-01 23:00:00,583.3932178527939,0.8688165274174731,106.7964873766577,2873.6888310499007,0
1,140,2026-01-01 23:10:00,582.1500927127677,0.9585811699929876,106.3723235317564,2888.451052544506,0
1,141,2026-01-01 23:20:00,583.9850135414799,0.9655867342337215,106.77209115747243,2861.252909403581,0
1,142,2026-01-01 23:30:00,586.9722327989168,0.9221684429109378,106.6206113345193,2877.994918198873,0
1,143,2026-01-01 23:40:00,588.6840680206012,0.9610908027812839,105.70194848006197,2877.3824928340628,0
1,144,2026-01-01 23:50:00,587.3804494563798,0.8892313159392246,106.18037983338051,2897.4031409606414,0
1,145,2026-01-02 00:00:00,590.1413833301574,1.0551171904572416,102.17680139866452,2856.7168639552956,0
1,146,2026-01-02 00:10:00,593.9158306902444,0.9834834959936507,108.46320705504404,2861.0807267475743,0
1,147,2026-01-02 00:20:00,585.5734884524802,1.0396263476403498,107.78603139984475,2855.9949133854348,0
1,148,2026-01-02 00:30:00,586.1779799592107,1.0437334711249064,106.74730940683153,2844.1245831372057,0
1,149,2026-01-02 00:40:00,582.7240745519763,1.085280403527296,107.30337805128744,2894.75759683162,0
1,150,2026-01-02 00:50:00,590.8649994478989,1.025497752921419,107.28748629798997,2848.78079645289,0
1,151,2026-01-02 01:00:00,591.4396269068818,1.0629268781496626,105.20393010844886,2854.274755880752,1
1,152,2026-01-02 01:10:00,585.18861678047,1.0891617796610047,105.49837530716141,2885.3718567402548,1
1,153,2026-01-02 01:20:00,589.8915965696826,1.1138018803783203,107.53177134080771,2838.4547755113967,1
1,154,2026-01-02 01:30:00,591.93850520862,1.1372565580789535,106.80174730180998,2875.212676854228,1
1,155,2026-01-02 01:40:00,589.2147764107066,1.0842486457978961,110.38498352080109,2841.788060234238,1
1,156,2026-01-02 01:50:00,591.3267346844702,1.0891157104238625,109.44916906225583,2880.7998685617563,1
1,157,2026-01-02 02:00:00,589.557648207245,1.182509518597914,107.98757124210266,2828.667304307647,1
1,158,2026-01-02 02:10:00,585.6312032787234,1.0591216449978667,104.50967933981508,2834.0294504689473,1
1,159,2026-01-02 02:20:00,592.6784289172941,1.2159849547240418,104.81563737467631,2851.273680287771,1
1,160,2026-01-02 02:30:00,593.7543225094045,1.153749037581683,103.85226014390275,2873.140876264193,1
1,161,2026-01-02 02:40:00,592.2311275040324,1.1783972005243415,106.32747050067839,2857.2151842515013,1
1,162,2026-01-02 02:50:00,587.4127513080384,1.1641030787151827,100.19764832213032,2851.7598540171984,1
1,163,2026-01-02 03:00:00,588.2713236044613,1.2023653950714095,104.67392166710849,2876.1022653219156,1
1,164,2026-01-02 03:10:00,587.3821965036218,1.2681145379217496,104.8893296322956,2887.356217385888,1
1,165,2026-01-02 03:20:00,593.3320315273062,1.2611586899875626,102.365783574544,2864.2275056750464,1
1,166,2026-01-02 03:30:00,595.0758867992558,1.2631661449843228,106.921439479986,2843.916850961768,1
1,167,2026-01-02 03:40:00,592.792795748744,1.2602274882376996,102.95928560359371,2846.1035450975955,1
1,168,2026-01-02 03:50:00,594.589562555991,1.2121414141104874,105.68465660212475,2832.1650020108223,1
1,169,2026-01-02 04:00:00,589.4136513156972,1.2495729441424195,110.62832832764109,2852.1199961404404,1
1,170,2026-01-02 04:10:00,592.7027789274507,1.2830623415484586,101.75036447069729,2825.279862116432,1
1,171,2026-01-02 04:20:00,588.4041989845472,1.3286287821782525,104.58687509053838,2857.1177338351677,1
1,172,2026-01-02 04:30:00,590.4470886907468,1.326718526226065,103.98065983522672,2878.0394117895717,1
1,173,2026-01-02 04:40:00,595.6470703683295,1.376962650200677,103.50324496264922,2857.8356969013157,1
1,174,2026-01-02 04:50:00,592.5408849837058,1.3703369944132873,106.13928671965745,2839.1506295009435,1
1,175,2026-01-02 05:00:00,597.1364332048777,1.3674147056363914,106.74304494998837,2853.207928592792,1
1,176,2026-01-02 05:10:00,595.370786088424,1.470199280693018,105.98526524887892,2868.7278911802505,1
1,177,2026-01-02 05:20:00,602.2087913390637,1.4094254051206256,102.90691299531854,2867.0933311311273,1
1,178,2026-01-02 05:30:00,594.5354399368647,1.3899855212394105,109.13288952697059,2827.595565328207,1
1,179,2026-01-02 05:40:00,590.2835466293946,1.4958281238051565,100.6363092034267,2849.4224016448397,1
1,180,2026-01-02 05:50:00,594.6477922471852,1.483691502380967,102.02313965198667,2838.5124555494995,1
1,181,2026-01-02 06:00:00,592.1109531218016,1.5226435116097525,104.33945856878074,2852.098898718705,1
2,1,2026-01-01 00:00:00,548.9475053870829,0.08131487203116898,117.81032311116059,2991.137033633081,0
2,2,2026-01-01 00:10:00,554.7720232439815,0.16196482528647946,119.98153453852385,2987.015307847459,0
2,3,2026-01-01 00:20:00,551.7256412199663,0.1486052354908682,120.44143700016781,2963.749765552254,0
2,4,2026-01-01 00:30:00,550.4592859363704,0.14566595267691276,120.50005872863441,2980.954158380325,0
2,5,2026-01-01 00:40:00,550.3430818374002,0.10354955882163416,118.4755387036081,2969.7006279995903,0
2,6,2026-01-01 00:50:00,554.8444959683044,0.11347733116283713,117.77459205543832,3014.4840858640837,0
2,7,2026-01-01 01:00:00,552.1168010103263,0.21605631310090376,118.35962232359107,2997.758366821294,0
2,8,2026-01-01 01:10:00,552.9258854695904,0.20030968717946424,120.47746534805857,2992.3190602021778,0
2,9,2026-01-01 01:20:00,553.4555848033312,0.18183935905332885,119.06072474776883,2982.7218851047114,0
2,10,2026-01-01 01:30:00,552.4350076506907,0.19025562230461576,120.86843571645255,2993.206869943994,0
2,11,2026-01-01 01:40:00,553.7994356835748,0.18706119656459896,120.15762734829241,2979.316500930193,0
2,12,2026-01-01 01:50:00,552.0884686459842,0.14089859686388834,114.5773963232578,2993.922495543879,0
2,13,2026-01-01 02:00:00,552.4976329280497,0.15640241196876783,119.55381912308619,2994.274245037938,0
2,14,2026-01-01 02:10:00,549.4933339489515,0.09631659327867903,123.48733487499906,2976.943497858314,0
2,15,2026-01-01 02:20:00,553.9475793952892,0.15240099579541255,121.56456525139794,2975.933342020877,0
2,16,2026-01-01 02:30:00,548.0992955318995,0.20415051727994382,119.68565528068996,3002.849279911687,0
2,17,2026-01-01 02:40:00,554.3122126733712,0.13126401776202226,116.65044650829088,2986.899408377938,0
2,18,2026-01-01 02:50:00,552.8233103225464,0.19954955023699664,119.65194001143682,2975.2530193528814,0
2,19,2026-01-01 03:00:00,554.9925336088959,0.16327215991772656,120.1039342688968,2980.68674936606,0
2,20,2026-01-01 03:10:00,550.9259131878002,0.10523191802692378,118.04454283743986,2970.3614506903514,0
2,21,2026-01-01 03:20:00,547.9179459954316,0.42863901568770335,119.11312212665865,2983.788626380569,0
2,22,2026-01-01 03:30:00,553.4270420881292,0.199654733899303,121.42656473579662,2996.546822805012,0
2,23,2026-01-01 03:40:00,551.5455199119807,0.18618134669487094,116.62029278947583,2982.933356275679,0
2,24,2026-01-01 03:50:00,549.5452077784228,0.16940194434085185,116.14584422899578,3018.078936044271,0
2,25,2026-01-01 04:00:00,557.3944475466403,0.15567434095150884,119.57544390085721,2988.2208460094225,0
2,26,2026-01-01 04:10:00,560.0978323284849,0.1764157986899185,119.03273233121969,2984.6257873058685,0
2,27,2026-01-01 04:20:00,553.1068832492374,0.20461562958152202,120.10292545960391,2966.8279567232958,0
2,28,2026-01-01 04:30:00,555.4740449843989,0.229901844820769,119.11243830254058,2976.1505050846904,0
2,29,2026-01-01 04:40:00,554.9816205255262,0.2333322495320559,116.76494236233938,2967.3193172413726,0
2,30,2026-01-01 04:50:00,554.1319020191393,0.1888336795011943,118.69243960157334,2945.7958645603635,0
2,31,2026-01-01 05:00:00,558.3034288362343,0.16870165173596482,115.47140302200494,2992.170494417905,0
2,32,2026-01-01 05:10:00,559.5462614853583,0.18310570950625968,117.18262049508604,2969.160820852267,0
2,33,2026-01-01 05:20:00,554.1136354457778,0.19987070728993703,118.61645819043959,2964.7025961700683,0
2,34,2026-01-01 05:30:00,557.0573775243616,0.20149190852303442,116.81743310501375,2978.5431658939924,0
2,35,2026-01-01 05:40:00,560.9802959343809,0.23492526798760047,122.40216771287594,2982.348126767486,0
2,36,2026-01-01 05:50:00,559.3974253517264,0.26912583707469656,113.6092966607237,2969.125029090116,0
2,37,2026-01-01 06:00:00,560.0470289667852,0.1782284626727695,116.22628625432816,2973.1736446691225,0
2,38,2026-01-01 06:10:00,561.8415124834132,0.27467031783288265,115.37330911054072,2983.681498892521,0
2,39,2026-01-01 06:20:00,562.0057119877081,0.2373739989360797,115.77577297331938,2966.361801963204,0
2,40,2026-01-01 06:30:00,561.2307242709996,0.18855425100744394,115.81807595122828,2975.5757301083504,0
2,41,2026-01-01 06:40:00,558.7832285339363,0.2546857396818324,114.3788328344268,2945.4280728056106,0
2,42,2026-01-01 06:50:00,557.4045871467207,0.2643782876596412,118.4646803152448,2950.972975204579,0
2,43,2026-01-01 07:00:00,559.0660894045368,0.18080298127403477,115.79268723328009,2977.9518749517492,0
2,44,2026-01-01 07:10:00,557.3560559600295,0.27081908654339715,117.14162630918635,2948.7414167925813,0
2,45,2026-01-01 07:20:00,553.3054353085697,0.24690270065086095,115.8724299241433,2970.9328776863376,0
2,46,2026-01-01 07:30:00,558.528018639704,0.30106389825730984,115.28792243334613,2964.491850846229,0
2,47,2026-01-01 07:40:00,560.6427144781179,0.19183536915015048,119.941843540047,2960.5058417409296,0
2,48,2026-01-01 07:50:00,558.01194740281,0.19718845593594744,118.37075124224687,2952.8219272437645,0
2,49,2026-01-01 08:00:00,559.399036203895,0.13284088771417912,112.71608788787252,2978.1649871494087,0
2,50,2026-01-01 08:10:00,559.718885327213,0.23939021090842516,112.43181560106578,2989.749272295173,0
2,51,2026-01-01 08:20:00,564.455185707272,0.23424081945551797,118.39290997896528,2967.5798055159257,0
2,52,2026-01-01 08:30:00,559.5099234720429,0.1994525714776737,115.19558733454954,2967.190301911563,0
2,53,2026-01-01 08:40:00,564.8617553501703,0.2214930721511777,112.86473125973336,2951.3939998281558,0
2,54,2026-01-01 08:50:00,552.8580036375782,0.17516627803856366,118.18196800263725,2942.9635188981997,0
2,55,2026-01-01 09:00:00,565.2426623666115,0.2784541675569725,116.3563476477095,2959.5849119030204,0
2,56,2026-01-01 09:10:00,565.2949332767146,0.21388287542397805,116.4488435271307,2944.8507688552895,0
2,57,2026-01-01 09:20:00,564.3130988617966,0.36024053395462247,117.49238171143263,2932.1438797494707,0
2,58,2026-01-01 09:30:00,555.77420074152,0.2325154741892856,113.18095066081078,2970.0607369592394,0
2,59,2026-01-01 09:40:00,565.070235646301,0.21226895942700558,112.46550514456199,2970.0675696970807,0
2,60,2026-01-01 09:50:00,562.0668370431099,0.22932860913402311,118.81801718709147,2943.6785043785544,0
2,61,2026-01-01 10:00:00,554.8328021598641,0.19256334959939578,112.70937688575523,2959.496568891587,0
2,62,2026-01-01 10:10:00,566.5189675126443,0.2716065530303003,113.06683662304344,2970.142406188822,0
2,63,2026-01-01 10:20:00,567.1605735342895,0.238846812115303,113.39404326805779,2957.4645405774213,0
2,64,2026-01-01 10:30:00,557.3181379925493,0.3042732683899314,119.52640768448512,2935.76783867956,0
2,65,2026-01-01 10:40:00,563.7615573435475,0.25146684759786764,116.28088424788187,2949.447775272032,0
2,66,2026-01-01 10:50:00,567.6046873914818,0.32132125646636117,117.15253540588434,2972.1193358707656,0
2,67,2026-01-01 11:00:00,567.333017877023,0.2997818605289765,115.54165635812579,2955.19861232376,0
2,68,2026-01-01 11:10:00,566.3543369996324,0.27422079414565687,113.87314865452062,2958.856212316973,0
2,69,2026-01-01 11:20:00,556.1080151159636,0.33993275305485265,116.26710745339817,2955.169687159315,0
2,70,2026-01-01 11:30:00,566.4420219650658,0.3185149484494735,111.81889475523897,2936.488596598652,0
2,71,2026-01-01 11:40:00,563.8027018795389,0.40202471748494795,112.66916160259434,2939.2846067786336,0
2,72,2026-01-01 11:50:00,567.6482060703183,0.2716042229929932,116.25328067526505,2952.956280523197,0
2,73,2026-01-01 12:00:00,565.6327377689666,0.2949065393474307,112.00042166504328,2959.4023979672747,0
2,74,2026-01-01 12:10:00,565.0082284723009,0.3585029518697691,114.26437099832785,2962.923913630284,0
2,75,2026-01-01 12:20:00,567.1942047608974,0.23797900921943554,114.28311105789551,2932.82977429454,0
2,76,2026-01-01 12:30:00,564.9593730089566,0.3564174284489192,113.44041354988677,2951.474183585769,0
2,77,2026-01-01 12:40:00,565.6059011919984,0.3253841944169208,110.52310241681813,2962.059055340943,0
2,78,2026-01-01 12:50:00,564.2166809437902,0.2764092860450859,113.09508339409321,2928.7231852103855,0
2,79,2026-01-01 13:00:00,561.269745877125,,112.63060623256037,2965.1066369012497,0
2,80,2026-01-01 13:10:00,567.9931531814948,0.29344910353419773,114.53102452295549,2966.665560373964,0
2,81,2026-01-01 13:20:00,564.0751217106715,0.23324123360950572,114.35672768373378,2980.7337611576736,0
2,82,2026-01-01 13:30:00,566.0944569810633,0.3093910067612565,114.81927133616334,2944.097485775346,0
2,83,2026-01-01 13:40:00,567.7613743640495,,112.63897768029554,2943.45587240638,0
2,84,2026-01-01 13:50:00,560.8484194674937,0.31875739677274534,114.96410793713088,2951.590436198751,0
2,85,2026-01-01 14:00:00,561.7236455966618,0.39784020036504464,110.73414038060648,2950.4285785572797,0
2,86,2026-01-01 14:10:00,566.612096487367,0.4132571002761662,110.12994619080388,2954.63305947602,0
